OBJECTID,ST_CASE,FATALS,PERSONS,VE_TOTAL,VE_FORMS,PEDS,PERNOTMVIT,SCH_BUS,RAIL,WRK_ZONE
32903,480394,1,1,1,1,0,0,0,0000000,0
32904,480395,1,1,1,1,1,1,0,0000000,0
32905,480396,1,2,2,2,0,0,0,0000000,0
32906,480397,1,2,1,1,1,1,0,0000000,0
32907,480398,1,1,1,1,0,0,0,0000000,0
32908,480399,2,3,2,2,0,0,0,0000000,0
32909,480400,1,2,2,2,0,0,0,0000000,0
32910,480401,1,1,1,1,1,1,0,0000000,0
32911,480402,1,1,1,1,1,1,0,0000000,1
32912,480403,4,5,2,2,0,0,0,0000000,0
32913,480405,1,3,3,3,0,0,0,0000000,0
32914,480406,1,2,2,2,0,0,0,0000000,0
32915,480407,1,4,2,2,0,0,0,0000000,0
32916,480408,1,3,2,2,0,0,0,0000000,0
32917,480409,1,4,3,3,0,0,0,0000000,0
32918,480410,1,1,1,1,0,0,0,0000000,0
32919,480411,1,1,1,1,0,0,0,0000000,0
32920,480412,1,1,2,2,0,0,0,0000000,0
32921,480413,1,1,1,1,0,0,0,0000000,0
32922,480414,1,1,1,1,0,0,0,0000000,0
32923,480415,1,4,2,2,0,0,0,0000000,0
32924,480416,1,2,2,2,0,0,0,0000000,0
32925,480417,1,1,1,1,0,0,0,0000000,0
32926,480418,1,1,1,1,0,0,0,0000000,0
32927,480419,1,3,2,2,0,0,0,0000000,0
32928,480420,1,2,1,1,0,0,0,0000000,0
32929,480421,1,1,2,2,1,1,0,0000000,0
32930,480422,1,1,1,1,0,0,0,0000000,0
32931,480423,1,4,3,3,0,0,0,0000000,0
32932,480424,1,1,1,1,0,0,0,0000000,0
32933,480425,1,2,2,2,0,0,0,0000000,0
32934,480426,1,4,1,1,0,0,0,0000000,0
32935,480427,1,1,1,1,0,0,0,0000000,0
32936,480428,2,2,2,2,0,0,0,0000000,0
32937,480429,1,5,2,2,0,0,0,0000000,0
32938,480430,1,2,2,2,0,0,0,0000000,0
32939,480431,1,2,1,1,0,0,0,0000000,0
32940,480432,1,1,1,1,0,0,0,0000000,0
32941,480433,1,3,2,2,0,0,0,0000000,1
32942,480434,1,1,1,1,1,1,0,0000000,0
32943,480435,1,1,1,1,1,1,0,0000000,0
32944,480436,1,1,1,1,1,1,0,0000000,0
32945,480437,1,2,2,2,0,0,0,0000000,0
32946,480438,1,3,2,2,0,0,0,0000000,1
32947,480439,1,2,2,2,0,0,0,0000000,0
32948,480440,1,1,1,1,0,0,0,0000000,0
32949,480441,1,1,1,1,1,1,0,0000000,0
32950,480442,1,1,1,1,0,0,0,0000000,0
32951,480443,1,2,2,2,0,0,0,0000000,0
32952,480444,2,2,2,2,0,0,0,0000000,0
32953,480445,1,1,1,1,1,1,0,0000000,0
32954,480446,1,2,2,2,0,0,0,0000000,0
32955,480447,1,1,1,1,1,1,0,0000000,0
32956,480448,1,1,1,1,1,1,0,0000000,0
32957,480449,1,3,1,1,0,0,0,435565U,0
32958,480450,1,1,1,1,1,1,0,0000000,0
32959,480451,1,1,1,1,1,1,0,0000000,0
32960,480452,1,1,1,1,1,1,0,0000000,0
32961,480453,1,12,1,1,0,0,0,0000000,0
32962,480454,2,6,6,6,0,0,0,0000000,0
32963,480455,1,1,1,1,0,0,0,0000000,0
32964,480456,1,1,1,1,0,0,0,0000000,0
32965,480457,1,1,1,1,0,0,0,0000000,0
32966,480458,1,2,1,1,0,0,0,0000000,0
32967,480459,1,2,1,1,0,0,0,0000000,0
32968,480460,1,2,1,1,0,0,0,0000000,0
32969,480461,1,1,2,1,0,0,0,0000000,0
32970,480462,1,2,2,2,0,0,0,0000000,0
32971,480463,1,2,1,1,0,0,0,0000000,0
32972,480464,1,4,3,3,0,0,0,0000000,0
32973,480465,1,1,1,1,1,1,0,0000000,0
32974,480466,1,1,1,1,1,1,0,0000000,0
32975,480467,1,1,1,1,1,1,0,0000000,0
32976,480468,1,1,1,1,0,0,0,0000000,0
32977,480469,1,1,1,1,0,0,0,0000000,0
32978,480470,1,3,1,1,0,0,0,0000000,0
32979,480471,1,1,1,1,0,0,0,0000000,0
32980,480472,1,1,1,1,0,0,0,0000000,0
32981,480473,1,5,2,2,0,0,0,0000000,0
32982,480474,1,2,2,2,0,0,0,0000000,0
32983,480475,1,1,1,1,0,0,0,0000000,0
32984,480476,1,1,1,1,0,0,0,0000000,0
32985,480477,1,1,1,1,0,0,0,0000000,0
32986,480478,1,5,4,2,1,3,0,0000000,0
32987,480479,1,4,2,2,0,0,0,0000000,0
32988,480480,1,1,1,1,0,0,0,0000000,0
32989,480481,1,2,2,2,0,0,0,0000000,0
32990,480482,1,8,4,4,0,0,0,0000000,0
32991,480483,1,1,1,1,1,1,0,0000000,0
32992,480484,1,1,1,1,0,0,0,0000000,0
32993,480485,2,4,3,3,0,0,0,0000000,0
32994,480486,1,1,1,1,0,0,0,0000000,0
32995,480487,1,4,2,2,0,0,0,0000000,0
32996,480488,1,2,1,1,1,1,0,0000000,1
32997,480489,1,2,2,2,0,0,0,0000000,1
32998,480490,1,1,1,1,1,1,0,0000000,0
32999,480491,1,1,1,1,1,1,0,0000000,0
33000,480492,1,2,2,2,0,0,0,0000000,0
33001,480493,1,1,1,1,0,0,0,0000000,1
33002,480494,1,1,1,1,0,0,0,597137U,0
33003,480495,1,4,4,4,0,0,0,0000000,1
33004,480496,1,1,1,1,0,0,0,0000000,0
33005,480497,1,2,2,2,0,0,0,0000000,0
33006,480498,1,2,2,2,0,0,0,0000000,0
33007,480499,1,2,2,2,0,0,0,0000000,0
33008,480500,1,4,1,1,0,0,0,0000000,0
33009,480501,1,2,2,2,0,0,0,0000000,0
33010,480502,1,1,1,1,0,0,0,0000000,0
33011,480503,1,1,1,1,0,0,0,0000000,0
33012,480504,1,1,1,1,1,1,0,0000000,0
33013,480505,2,4,3,3,0,0,0,0000000,0
33014,480506,1,3,2,2,0,0,0,0000000,0
33015,480507,1,2,2,2,0,0,0,0000000,0
33016,480508,1,1,1,1,1,1,0,0000000,0
33017,480509,1,2,1,1,1,1,0,0000000,0
33018,480510,1,2,1,1,0,0,0,0000000,0
33019,480511,1,2,2,2,0,0,0,0000000,1
33020,480512,1,2,2,2,0,0,0,0000000,0
33021,480513,2,5,4,3,0,1,0,0000000,0
33022,480514,1,5,2,2,0,0,0,0000000,0
33023,480515,1,2,2,2,0,0,0,0000000,0
33024,480516,1,1,1,1,0,0,0,0000000,0
33025,480517,1,4,2,2,0,0,0,0000000,0
33026,480518,3,3,2,2,0,0,0,0000000,0
33027,480519,1,2,2,2,0,0,0,0000000,0
33028,480520,1,3,2,2,0,0,0,0000000,0
33029,480521,1,9,4,4,0,0,0,0000000,0
33030,480522,1,2,2,2,0,0,0,0000000,0
33031,480523,1,3,3,3,0,0,0,0000000,0
33032,480524,1,1,1,1,0,0,0,0000000,0
33033,480525,1,3,2,2,0,0,0,0000000,0
33034,480526,1,2,2,2,0,0,0,0000000,0
33035,480527,1,2,5,2,0,0,0,0000000,0
33036,480528,1,2,2,2,0,0,0,0000000,0
33037,480529,1,4,2,2,0,0,0,0000000,0
33038,480530,1,3,2,2,0,0,0,0000000,0
33039,480531,1,2,1,1,0,0,0,0000000,1
33040,480532,1,1,1,1,1,1,0,0000000,0
33041,480533,1,1,1,1,0,0,0,0000000,0
33042,480534,1,2,2,2,0,0,0,0000000,0
33043,480535,1,2,1,1,1,1,0,0000000,0
33044,480536,1,1,1,1,0,0,0,0000000,0
33045,480537,1,1,1,1,1,1,0,0000000,0
33046,480538,1,1,1,1,0,0,0,0000000,0
33047,480539,2,3,2,2,0,0,0,0000000,0
33048,480540,1,3,1,1,1,1,0,0000000,0
33049,480541,1,1,3,1,0,0,0,0000000,0
33050,480542,1,1,1,1,1,1,0,0000000,0
33051,480543,1,2,1,1,1,1,0,0000000,0
33052,480544,1,3,3,3,0,0,0,0000000,0
33053,480545,1,2,1,1,0,0,0,0000000,0
33054,480546,1,4,2,2,0,0,0,0000000,0
33055,480547,1,1,1,1,1,1,0,0000000,0
33056,480548,1,1,1,1,1,1,0,0000000,0
33057,480549,1,2,1,1,0,0,0,0000000,0
33058,480550,1,2,2,2,0,0,0,0000000,0
33059,480551,1,1,1,1,0,0,0,0000000,0
33060,480552,2,2,3,3,2,2,0,0000000,0
33061,480554,1,1,1,1,0,0,0,0000000,0
33062,480555,1,1,1,1,0,0,0,0000000,0
33063,480556,1,3,2,2,0,0,0,0000000,0
33064,480557,1,4,3,3,0,0,0,0000000,0
33065,480558,1,4,3,3,0,0,0,0000000,0
33066,480559,1,2,2,2,0,0,0,0000000,0
33067,480560,2,3,2,2,0,0,0,0000000,0
33068,480561,1,3,1,1,0,0,0,0000000,0
33069,480562,1,2,2,2,0,0,0,0000000,0
33070,480563,1,1,1,1,1,1,0,0000000,0
33071,480564,1,4,2,2,1,1,0,0000000,0
33072,480565,1,2,2,2,0,0,0,0000000,0
33073,480566,2,6,2,2,0,0,0,0000000,0
33074,480567,1,2,1,1,0,0,0,0000000,0
33075,480568,1,1,1,1,0,0,0,0000000,0
33076,480569,2,3,2,2,0,0,0,0000000,0
33077,480570,1,1,1,1,0,0,0,0000000,0
33078,480571,3,3,2,2,0,0,0,0000000,0
33079,480572,1,1,1,1,1,1,0,0000000,0
33080,480573,1,1,1,1,1,1,0,0000000,0
33081,480574,1,3,1,1,1,1,0,0000000,0
33082,480575,1,8,2,2,0,0,0,0000000,0
33083,480576,1,1,1,1,0,0,0,0000000,0
33084,480577,1,1,1,1,0,0,0,0000000,0
33085,480578,1,1,1,1,1,1,0,0000000,0
33086,480579,1,1,1,1,0,0,0,0000000,0
33087,480580,1,4,1,1,0,0,0,0000000,0
33088,480581,1,2,1,1,0,0,0,0000000,0
33089,480582,1,2,1,1,0,0,0,0000000,0
33090,480583,1,1,1,1,0,0,0,0000000,0
33091,480584,1,1,1,1,0,0,0,0000000,1
33092,480585,1,2,2,2,0,0,0,0000000,0
33093,480586,2,3,2,2,0,0,0,0000000,0
33094,480587,1,1,1,1,0,0,0,0000000,0
33095,480588,1,6,2,2,0,0,0,0000000,0
33096,480589,1,2,1,1,0,0,0,0000000,0
33097,480590,1,2,2,2,0,0,0,0000000,0
33098,480591,3,8,1,1,0,0,0,0000000,0
33099,480592,1,4,2,2,0,0,0,0000000,0
33100,480593,1,2,2,2,0,0,0,0000000,0
33101,480594,1,1,1,1,0,0,0,0000000,0
33102,480595,1,9,2,2,0,0,0,0000000,0
33103,480596,1,1,1,1,0,0,0,0000000,0
33104,480597,1,4,2,2,0,0,0,0000000,0
33105,480598,1,2,1,1,0,0,0,0000000,0
33106,480599,1,1,1,1,1,1,0,0000000,0
33107,480600,1,2,2,2,0,0,0,0000000,0
33108,480601,1,2,1,1,0,0,0,0000000,0
33109,480602,1,3,3,3,0,0,0,0000000,0
33110,480603,1,2,1,1,1,1,0,0000000,0
33111,480604,1,1,1,1,0,0,0,0000000,0
33112,480605,1,1,1,1,1,1,0,0000000,0
33113,480606,1,2,2,2,0,0,0,0000000,0
33114,480607,1,1,1,1,0,0,0,0000000,0
33115,480608,1,1,1,1,0,0,0,0000000,0
33116,480609,1,2,2,2,0,0,0,0000000,0
33117,480610,1,2,2,2,1,1,0,0000000,0
33118,480611,1,7,3,3,0,0,0,0000000,0
33119,480612,1,1,1,1,1,1,0,0000000,0
33120,480613,1,2,2,2,0,0,0,0000000,0
33121,480614,1,1,1,1,0,0,0,0000000,0
33122,480615,2,8,4,4,0,0,0,0000000,0
33123,480616,1,3,2,2,0,0,0,0000000,0
33124,480617,1,3,2,2,0,0,0,0000000,0
33125,480618,2,4,2,2,0,0,0,0000000,0
33126,480619,1,2,2,1,0,1,0,0000000,0
33127,480620,1,1,1,1,1,1,0,0000000,0
33128,480621,2,4,2,2,0,0,0,0000000,0
33129,480622,1,2,2,2,0,0,0,0000000,0
33130,480623,1,3,2,2,0,0,0,0000000,0
33131,480624,1,3,2,2,0,0,0,0000000,0
33132,480625,1,1,1,1,1,1,0,0000000,0
33133,480626,1,4,2,2,0,0,0,0000000,0
33134,480627,1,4,4,4,0,0,0,0000000,0
33135,480628,1,1,1,1,0,0,0,0000000,0
33136,480629,1,2,2,2,0,0,0,0000000,0
33137,480630,1,2,1,1,1,1,0,0000000,0
33138,480631,1,1,1,1,0,0,0,0000000,0
33139,480632,1,2,2,2,0,0,0,0000000,0
33140,480633,2,4,2,2,0,0,0,0000000,0
33141,480634,1,3,2,2,0,0,0,0000000,0
33142,480635,1,1,1,1,0,0,0,0000000,0
33143,480636,1,5,3,3,0,0,0,0000000,0
33144,480637,1,1,1,1,1,1,0,0000000,0
33145,480638,1,1,1,1,0,0,0,0000000,0
33146,480639,2,2,1,1,0,0,0,0000000,0
33147,480640,2,4,2,2,0,0,0,0000000,0
33148,480641,1,2,2,1,0,1,0,0000000,0
33149,480642,1,2,1,1,0,0,0,0000000,0
33150,480643,1,2,2,2,0,0,0,0000000,0
33151,480644,1,3,3,3,0,0,0,0000000,0
33152,480645,1,1,1,1,1,1,0,0000000,0
33153,480646,2,4,1,1,0,0,0,0000000,0
33154,480647,1,6,3,3,1,1,0,0000000,0
33155,480648,1,1,1,1,0,0,0,0000000,0
33156,480649,4,5,2,2,0,0,0,0000000,0
33157,480650,1,2,2,2,0,0,0,0000000,0
33158,480651,1,2,1,1,1,1,0,0000000,0
33159,480652,1,1,1,1,1,1,0,0000000,0
33160,480653,1,2,2,2,0,0,0,0000000,0
33161,480654,2,3,2,2,0,0,0,0000000,0
33162,480655,1,2,2,2,0,0,0,0000000,0
33163,480656,1,4,2,2,0,0,0,0000000,0
33164,480657,1,5,2,2,0,0,0,0000000,0
33165,480658,4,6,2,2,0,0,0,0000000,0
33166,480660,1,2,1,1,0,0,0,0000000,0
33167,480661,1,3,2,2,0,0,0,0000000,0
33168,480662,1,2,2,2,0,0,0,0000000,0
33169,480663,1,1,1,1,0,0,0,0000000,0
33170,480664,1,1,1,1,1,1,0,0000000,0
33171,480665,1,1,1,1,0,0,0,0000000,0
33172,480666,1,1,1,1,1,1,0,0000000,0
33173,480667,1,2,2,2,0,0,0,0000000,0
33174,480668,1,3,2,2,2,2,0,0000000,0
33175,480669,1,1,1,1,0,0,0,0000000,0
33176,480670,1,2,2,2,0,0,0,0000000,0
33177,480671,1,4,2,2,0,0,0,0000000,0
33178,480672,1,4,1,1,0,0,0,0000000,0
33179,480673,1,4,2,2,0,0,0,0000000,0
33180,480674,2,4,1,1,0,0,0,0000000,0
33181,480675,1,2,2,2,0,0,0,0000000,0
33182,480676,1,2,1,1,0,0,0,0000000,0
33183,480677,2,3,2,2,0,0,0,0000000,0
33184,480678,1,2,2,2,0,0,0,0000000,0
33185,480680,1,4,4,4,0,0,0,0000000,0
33186,480681,1,1,1,1,0,0,0,0000000,0
33187,480683,1,2,2,2,0,0,0,0000000,0
33188,480684,1,1,1,1,0,0,0,0000000,0
33189,480685,1,1,1,1,1,1,0,0000000,0
33190,480687,1,2,2,2,0,0,0,0000000,0
33191,480688,1,1,1,1,0,0,0,0000000,0
33192,480689,2,2,3,3,3,3,0,0000000,0
33193,480690,1,2,1,1,0,0,0,0000000,0
33194,480691,1,1,1,1,1,1,0,0000000,0
33195,480692,1,1,1,1,0,0,0,0000000,0
33196,480693,1,2,1,1,0,0,0,0000000,0
33197,480694,1,1,1,1,1,1,0,0000000,0
33198,480695,1,3,2,2,0,0,0,0000000,0
33199,480696,1,1,1,1,1,1,0,0000000,0
33200,480697,1,1,1,1,1,1,0,0000000,0
33201,480698,3,4,2,2,0,0,0,0000000,0
33202,480699,1,2,1,1,0,0,0,0000000,0
33203,480700,1,1,1,1,1,1,0,0000000,0
33204,480701,1,3,2,2,0,0,0,0000000,0
33205,480702,1,3,2,2,0,0,0,0000000,0
33206,480703,1,1,1,1,0,0,0,0000000,0
33207,480704,1,1,1,1,0,0,0,0000000,0
33208,480705,1,5,2,2,0,0,0,0000000,0
33209,480706,1,1,1,1,0,0,0,0000000,0
33210,480707,1,1,1,1,0,0,0,0000000,0
33211,480708,1,2,2,2,0,0,0,0000000,0
33212,480709,1,1,1,1,0,0,0,0000000,0
33213,480710,1,1,1,1,0,0,0,0000000,0
33214,480711,1,2,2,2,0,0,0,0000000,0
33215,480713,1,3,2,2,0,0,0,0000000,0
33216,480714,1,1,1,1,1,1,0,0000000,0
33217,480715,2,3,2,2,0,0,0,0000000,0
33218,480716,1,2,2,2,0,0,0,0000000,0
33219,480717,1,4,2,2,0,0,0,0000000,0
33220,480718,1,2,2,2,0,0,0,0000000,0
33221,480719,1,2,2,2,0,0,0,0000000,0
33222,480720,1,1,1,1,0,0,0,0000000,0
33223,480721,1,1,1,1,0,0,0,0000000,0
33224,480722,1,2,2,2,0,0,0,0000000,0
33225,480723,1,3,2,2,0,0,0,0000000,0
33226,480724,1,5,3,3,0,0,0,0000000,0
33227,480725,1,3,2,2,0,0,0,0000000,0
33228,480726,1,2,2,2,0,0,0,0000000,0
33229,480727,1,2,1,1,1,1,0,0000000,0
33230,480728,1,1,1,1,0,0,0,0000000,0
33231,480729,2,3,2,2,0,0,0,0000000,0
33232,480730,1,2,1,1,0,0,0,0000000,0
33233,480732,1,3,3,3,0,0,0,0000000,0
33234,480733,1,3,3,3,0,0,0,0000000,0
33235,480734,1,1,1,1,0,0,0,0000000,0
33236,480735,1,5,2,2,0,0,0,0000000,0
33237,480736,1,2,1,1,1,1,0,0000000,0
33238,480737,1,2,1,1,0,0,0,0000000,0
33239,480738,1,1,1,1,1,1,0,0000000,0
33240,480739,1,1,1,1,1,1,0,0000000,0
33241,480740,1,1,1,1,0,0,0,0000000,0
33242,480741,1,1,1,1,1,1,0,0000000,0
33243,480742,1,1,1,1,1,1,0,0000000,0
33244,480743,1,2,1,1,1,1,0,0000000,0
33245,480744,1,2,2,2,0,0,0,0000000,0
33246,480745,1,2,2,2,0,0,0,0000000,0
33247,480746,1,2,2,2,0,0,0,0000000,0
33248,480747,1,1,1,1,0,0,0,0000000,0
33249,480748,2,2,2,2,0,0,0,0000000,0
33250,480749,1,4,2,2,1,1,0,0000000,0
33251,480750,1,1,1,1,0,0,0,0000000,0
33252,480751,1,2,2,2,0,0,0,0000000,0
33253,480752,2,2,2,2,0,0,0,0000000,1
33254,480753,1,2,1,1,1,1,0,0000000,0
33255,480754,1,1,1,1,0,0,0,0000000,0
33256,480755,1,2,2,2,0,0,0,0000000,0
33257,480756,1,1,2,2,1,1,0,0000000,0
33258,480757,1,7,2,2,0,0,0,0000000,0
33259,480758,1,1,1,1,1,1,0,0000000,0
33260,480759,1,1,1,1,1,1,0,0000000,0
33261,480760,1,4,2,2,1,1,0,0000000,0
33262,480761,1,2,2,2,0,0,0,0000000,0
33263,480762,1,1,1,1,1,1,0,0000000,0
33264,480763,1,1,1,1,1,1,0,0000000,0
33265,480764,1,2,2,2,0,0,0,0000000,0
33266,480766,1,2,1,1,0,0,0,0000000,0
33267,480767,1,4,2,2,0,0,0,0000000,0
33268,480768,1,1,1,1,0,0,0,0000000,1
33269,480769,1,1,1,1,0,0,0,0000000,0
33270,480770,1,2,2,2,0,0,0,0000000,0
33271,480771,1,1,1,1,0,0,0,0000000,0
33272,480772,1,1,1,1,0,0,0,0000000,0
33273,480773,1,2,2,2,0,0,0,0000000,0
33274,480774,1,1,1,1,1,1,0,0000000,0
33275,480775,1,5,3,3,0,0,0,0000000,0
33276,480776,1,2,2,1,0,1,0,0000000,1
33277,480777,2,2,2,2,2,2,0,0000000,0
33278,480778,1,2,2,2,0,0,0,0000000,0
33279,480779,1,6,2,2,0,0,0,0000000,1
33280,480780,1,1,1,1,0,0,0,0000000,0
33281,480781,1,6,2,2,0,0,0,0000000,0
33282,480782,1,4,1,1,1,1,0,0000000,0
33283,480783,1,1,1,1,1,1,0,0000000,0
33284,480784,1,3,2,2,0,0,0,0000000,0
33285,480785,1,3,2,2,0,0,0,0000000,0
33286,480786,1,1,1,1,1,1,0,0000000,0
33287,480787,1,1,1,1,1,1,0,0000000,0
33288,480788,1,1,1,1,0,0,0,0000000,0
33289,480789,1,2,1,1,1,1,0,0000000,0
33290,480790,1,1,1,1,0,0,0,0000000,0
33291,480791,1,2,2,2,1,1,0,0000000,0
33292,480792,1,1,1,1,1,1,0,0000000,0
33293,480793,1,4,2,2,0,0,0,0000000,0
33294,480794,1,1,1,1,0,0,0,0000000,0
33295,480795,1,1,1,1,0,0,0,0000000,0
33296,480796,1,2,2,2,0,0,0,0000000,1
33297,480797,1,2,2,2,0,0,0,0000000,0
33298,480798,1,3,2,2,0,0,0,0000000,0
33299,480799,1,1,1,1,1,1,0,0000000,0
33300,480800,1,4,3,3,0,0,0,0000000,0
33301,480801,1,1,1,1,0,0,0,0000000,0
33302,480802,2,5,2,2,0,0,0,0000000,0
33303,480803,1,2,2,2,0,0,0,0000000,0
33304,480804,1,1,1,1,0,0,0,789599S,0
33305,480805,1,2,1,1,0,0,0,0000000,0
33306,480806,1,1,1,1,0,0,0,0000000,0
33307,480807,1,2,1,1,1,1,0,0000000,0
33308,480808,1,1,1,1,1,1,0,0000000,0
33309,480809,1,2,1,1,0,0,0,0000000,0
33310,480810,1,3,2,1,0,0,0,0000000,0
33311,480811,2,3,1,1,0,0,0,0000000,0
33312,480813,1,3,2,2,0,0,0,0000000,0
33313,480814,1,2,2,2,0,0,0,0000000,1
33314,480815,1,2,2,2,0,0,0,0000000,0
33315,480816,1,1,2,1,0,0,0,0000000,0
33316,480817,1,1,1,1,1,1,0,0000000,0
33317,480818,1,2,2,2,0,0,0,0000000,0
33318,480819,1,1,1,1,0,0,0,0000000,0
33319,480820,1,2,1,1,1,1,0,0000000,0
33320,480821,1,1,1,1,0,0,0,0000000,0
33321,480822,1,1,1,1,0,0,0,0000000,0
33322,480823,1,2,2,2,0,0,0,0000000,0
33323,480824,1,2,2,2,0,0,0,0000000,0
33324,480825,1,2,2,2,0,0,0,0000000,0
33325,480826,1,1,1,1,1,1,0,0000000,0
33326,480827,1,5,2,2,0,0,0,0000000,0
33327,480828,1,9,8,8,1,1,0,0000000,1
33328,480830,1,2,2,2,0,0,0,0000000,0
33329,480831,1,3,2,2,0,0,0,0000000,0
33330,480832,1,1,1,1,0,0,0,0000000,0
33331,480833,1,1,1,1,0,0,0,0000000,0
33332,480834,1,2,1,1,0,0,0,0000000,0
33333,480835,1,2,2,2,0,0,0,0000000,0
33334,480836,1,1,1,1,0,0,0,0000000,0
33335,480837,1,2,2,2,0,0,0,0000000,0
33336,480838,1,3,3,3,0,0,0,0000000,0
33337,480839,1,2,2,2,0,0,0,0000000,0
33338,480840,1,3,1,1,0,0,0,0000000,0
33339,480841,1,2,2,2,0,0,0,0000000,0
33340,480842,1,5,3,3,0,0,0,0000000,0
33341,480843,1,1,1,1,0,0,0,0000000,0
33342,480844,1,4,1,1,1,1,0,0000000,0
33343,480845,1,4,2,2,0,0,0,0000000,2
33344,480846,1,3,3,3,1,1,0,0000000,0
33345,480848,1,1,1,1,1,1,0,0000000,0
33346,480849,3,6,2,2,0,0,0,0000000,0
33347,480850,1,1,1,1,1,1,0,0000000,0
33348,480851,1,2,2,2,0,0,0,0000000,0
33349,480852,1,2,2,2,0,0,0,0000000,0
33350,480853,1,1,1,1,0,0,0,0000000,0
33351,480854,1,4,2,2,0,0,0,0000000,0
33352,480855,1,1,1,1,0,0,0,0000000,0
33353,480856,1,1,1,1,2,2,0,0000000,0
33354,480857,1,1,1,1,0,0,0,0000000,0
33355,480858,1,1,1,1,0,0,0,0000000,0
33356,480859,1,3,2,2,0,0,0,0000000,0
33357,480860,1,1,1,1,1,1,0,0000000,0
33358,480861,1,2,2,2,0,0,0,0000000,0
33359,480862,1,2,1,1,0,0,0,0000000,0
33360,480863,1,3,1,1,0,0,0,0000000,0
33361,480864,1,2,1,1,0,0,0,0000000,0
33362,480865,1,1,1,1,0,0,0,0000000,0
33363,480866,1,5,3,2,0,2,0,0000000,0
33364,480867,1,9,6,6,0,0,0,0000000,0
33365,480868,1,4,1,1,0,0,0,0000000,0
33366,480869,2,4,3,3,0,0,0,0000000,0
33367,480870,1,2,1,1,1,1,0,0000000,0
33368,480871,1,1,1,1,0,0,0,0000000,0
33369,480872,2,4,1,1,0,0,0,0000000,0
33370,480873,1,4,1,1,0,0,0,0000000,0
33371,480874,1,3,3,3,0,0,0,0000000,0
33372,480875,1,3,2,2,0,0,0,0000000,0
33373,480876,1,1,1,1,1,1,0,0000000,0
33374,480877,1,2,2,2,1,1,0,0000000,0
33375,480878,1,6,2,2,0,0,0,0000000,0
33376,480879,1,3,3,3,0,0,0,0000000,0
33377,480880,1,1,1,1,0,0,0,0000000,0
33378,480881,1,4,2,2,0,0,0,0000000,0
33379,480882,1,2,2,2,0,0,0,0000000,0
33380,480883,1,1,1,1,0,0,0,0000000,0
33381,480885,1,1,1,1,1,1,0,0000000,0
33382,480886,1,2,2,2,0,0,0,0000000,0
33383,480889,1,3,2,2,0,0,0,0000000,0
33384,480890,1,4,2,2,0,0,0,0000000,0
33385,480891,1,1,1,1,0,0,0,0000000,0
33386,480892,1,4,1,1,0,0,0,0000000,0
33387,480893,1,1,1,1,1,1,0,0000000,0
33388,480894,1,2,2,2,0,0,0,0000000,1
33389,480895,2,3,2,2,0,0,0,0000000,0
33390,480896,1,4,1,1,1,1,0,0000000,0
33391,480897,1,2,3,3,1,1,0,0000000,0
33392,480898,1,1,1,1,0,0,0,0000000,0
33393,480899,1,1,1,1,1,1,0,0000000,0
33394,480900,2,1,2,1,2,2,0,0000000,0
33395,480901,2,6,3,3,1,1,0,0000000,0
33396,480902,1,4,2,2,0,0,0,0000000,0
33397,480903,1,2,1,1,1,1,0,0000000,0
33398,480904,2,2,1,1,0,0,0,0000000,0
33399,480905,1,4,2,2,0,0,0,0000000,0
33400,480906,1,3,2,2,0,0,0,0000000,0
33401,480907,1,2,2,2,0,0,0,0000000,0
33402,480908,1,2,2,2,0,0,0,0000000,0
33403,480909,1,4,1,1,0,0,0,0000000,0
33404,480910,1,2,2,1,0,1,0,0000000,0
33405,480911,1,1,1,1,0,0,0,0000000,0
33406,480912,1,2,2,2,0,0,0,0000000,0
33407,480913,1,1,1,1,0,0,0,0000000,0
33408,480914,1,1,1,1,1,1,0,0000000,0
33409,480915,1,1,1,1,0,0,0,0000000,0
33410,480916,1,1,1,1,0,0,0,0000000,0
33411,480917,1,1,1,1,0,0,0,0000000,0
33412,480918,1,2,2,2,0,0,0,0000000,0
33413,480919,1,1,1,1,0,0,0,0000000,0
33414,480920,1,2,2,2,0,0,0,0000000,0
33415,480921,1,5,2,2,0,0,0,0000000,0
33416,480922,2,6,5,5,0,0,0,0000000,0
33417,480923,1,2,2,2,0,0,0,0000000,0
33418,480924,1,3,1,1,0,0,0,0000000,0
33419,480925,1,2,2,2,0,0,0,0000000,0
33420,480926,1,1,1,1,0,0,0,0000000,0
33421,480927,1,3,2,2,0,0,0,0000000,0
33422,480928,1,3,2,2,0,0,0,0000000,0
33423,480929,1,2,2,2,0,0,0,0000000,0
33424,480930,1,3,2,2,0,0,0,0000000,0
33425,480932,1,1,1,1,0,0,0,0000000,0
33426,480933,1,1,1,1,1,1,0,0000000,0
33427,480934,1,1,1,1,1,1,0,0000000,0
33428,480935,1,2,2,2,0,0,0,0000000,0
33429,480936,1,1,1,1,0,0,0,0000000,0
33430,480937,1,2,2,2,0,0,0,0000000,0
33431,480938,1,2,1,1,1,1,0,0000000,0
33432,480939,1,3,2,2,0,0,0,0000000,0
33433,480940,1,2,2,2,0,0,0,0000000,0
33434,480941,1,1,1,1,0,0,0,0000000,0
33435,480942,2,3,2,2,0,0,0,0000000,0
33436,480943,1,2,1,1,0,0,0,0000000,0
33437,480944,1,1,1,1,0,0,0,0000000,0
